"Entry","Method","PDB_ID","Chain","FD","Start_Coverage","End_Coverage"
"Q9Y3B7","Electron Microscopy","6NU3","J","FD1","1","192"
"Q9Y230","Solution NMR","2CQA","A","FD1","132","213"
"Q9Y230","X-ray diffraction","2XSZ","D, E, F","FD1","2","463"
"Q9Y230","X-ray diffraction","3UK6","A, B, C, D, E, F, G, H, I, J, K, L","FD1","1","132"
"Q9Y230","Electron Microscopy","5OAF","B, D, F","FD1","1","463"
"Q9Y230","Electron Microscopy","6FO1","D, E, F","FD1","1","463"
"Q9Y230","X-ray diffraction","6H7X","A","FD1","1","463"
"Q9Y230","Electron Microscopy","6HTS","B, D, F","FD1","1","463"
"Q9Y230","Electron Microscopy","6IGM","B, D, F","FD1","1","463"
"Q9Y230","Electron Microscopy","6QI8","D, E, F","FD1","1","463"
"Q9Y230","Electron Microscopy","6QI9","D, E, F","FD1","1","463"
"Q9NQC3","Solution NMR","2G31","A","FD1","1055","1114"
"Q9NQC3","Solution NMR","2JV5","A","FD1","1055","1108"
"P82921","Electron Microscopy","3J9M","AQ","FD1","1","87"
"P82921","Electron Microscopy","6NU2","AQ","FD1","2","87"
"P82921","Electron Microscopy","6NU3","AQ","FD1","2","87"
"P82933","Electron Microscopy","3J9M","AG","FD1","1","396"
"P82933","Electron Microscopy","6NU2","AG","FD1","71","396"
"P82933","Electron Microscopy","6NU3","AG","FD1","1","396"
"Q9NY72","X-ray diffraction","4L1D","A, B, C","FD1","25","145"
"P06703","X-ray diffraction","1K8U","A","FD1","1","90"
"P06703","X-ray diffraction","1K96","A","FD1","1","90"
"P06703","X-ray diffraction","1K9K","A, B","FD1","1","90"
"P06703","X-ray diffraction","1K9P","A","FD1","1","90"
"P06703","Solution NMR","2M1K","B, D","FD1","1","90"
"P06703","X-ray diffraction","4YBH","B","FD1","1","90"
"Q9Y3D9","Electron Microscopy","3J9M","AS","FD1","1","190"
"Q9Y3D9","Electron Microscopy","6NU2","AS","FD1","2","127"
"Q9Y3D9","Electron Microscopy","6NU3","AS","FD1","1","190"
"Q8IYM1","X-ray diffraction","6MQ9","A, B, C, D","FD1","46","320"
"Q8IYM1","X-ray diffraction","6MQB","A","FD1","46","320"
"Q8IYM1","X-ray diffraction","6MQK","A, B, C, D","FD1","46","320"
"Q8IYM1","X-ray diffraction","6MQL","A","FD1","46","320"
"Q96I25","X-ray diffraction","2PE8","A","FD1","301","401"
"Q96I25","X-ray diffraction","2PEH","A, B","FD1","301","401"
"Q96I25","X-ray diffraction","5LSO","A, B","FD1","301","400"
"Q96I25","X-ray diffraction","6HIP","A, B","FD1","301","401"
"Q15796","X-ray diffraction","1DEV","A, C","FD1","261","456"
"Q15796","X-ray diffraction","1KHX","A","FD1","241","467"
"Q15796","X-ray diffraction","1U7V","A, C","FD1","270","467"
"Q15796","Solution NMR","2LB3","B","FD1","217","224"
"Q15796","X-ray diffraction","5XOD","A","FD1","262","458"
"Q15796","X-ray diffraction","5ZOJ","A, B, C","FD1","262","458"
"Q9HAU4","X-ray diffraction","1ZVD","A","FD1","369","748"
"Q9HAU4","Solution NMR","2DJY","A","FD1","297","333"
"Q9HAU4","Solution NMR","2JQZ","A","FD1","10","140"
"Q9HAU4","Solution NMR","2KXQ","A","FD1","250","333"
"Q9HAU4","Solution NMR","2LTZ","A","FD1","297","333"
"Q9HAU4","X-ray diffraction","6FX4","B, D","FD1","631","745"
"Q9BSF0","X-ray diffraction","5HVZ","C","FD1","56","79"
"O14733","X-ray diffraction","2DYL","A","FD1","101","405"
"O14733","X-ray diffraction","3WZU","A","FD1","103","419"
"O14733","X-ray diffraction","4UX9","F, G, H, I","FD1","37","48"
"O14733","X-ray diffraction","5B2K","A","FD1","102","419"
"O14733","X-ray diffraction","5B2L","A","FD1","102","419"
"O14733","X-ray diffraction","5B2M","A","FD1","102","419"
"O14733","X-ray diffraction","5Y8U","A","FD1","103","419"
"O14733","X-ray diffraction","5Y90","A","FD1","103","419"
"O14733","X-ray diffraction","5Z1D","A","FD1","102","419"
"O14733","X-ray diffraction","5Z1E","A","FD1","102","419"
"O14733","X-ray diffraction","6IB0","A","FD1","101","408"
"O14733","X-ray diffraction","6IB2","A","FD1","101","408"
"O14733","X-ray diffraction","6QFL","A","FD1","101","408"
"O14733","X-ray diffraction","6QFR","A","FD1","101","408"
"O14733","X-ray diffraction","6QFT","A","FD1","101","408"
"O14733","X-ray diffraction","6QG4","A","FD1","111","408"
"O14733","X-ray diffraction","6QG7","A","FD1","101","408"
"O14733","X-ray diffraction","6QHO","A","FD1","111","408"
"O14733","X-ray diffraction","6QHR","A","FD1","111","408"
"P43246","X-ray diffraction","2O8B","A","FD1","1","934"
"P43246","X-ray diffraction","2O8C","A","FD1","1","934"
"P43246","X-ray diffraction","2O8D","A","FD1","1","934"
"P43246","X-ray diffraction","2O8E","A","FD1","1","934"
"P43246","X-ray diffraction","2O8F","A","FD1","1","934"
"P43246","X-ray diffraction","3THW","A","FD1","1","934"
"P43246","X-ray diffraction","3THX","A","FD1","1","934"
"P43246","X-ray diffraction","3THY","A","FD1","1","934"
"P43246","X-ray diffraction","3THZ","A","FD1","1","934"
"Q969V5","Solution NMR","6K2K","A","FD1","297","352"
"P98088","X-ray diffraction","5AJN","P","FD1","4566","4580"
"P98088","X-ray diffraction","5AJO","B","FD1","4566","4580"
"P98088","X-ray diffraction","5AJP","B","FD1","4566","4580"
"P53602","X-ray diffraction","3D4J","A, B","FD1","1","400"
"Q9UQQ1","X-ray diffraction","4TWE","A, B","FD1","28","740"
"O95544","X-ray diffraction","3PFN","A, B, C, D","FD1","68","426"
"Q8IXH7","X-ray diffraction","5L3X","B","FD1","186","590"
"Q8IXH7","Electron Microscopy","6GML","W","FD1","10","590"
"Q86UW6","Solution NMR","2D9I","A","FD1","1688","1770"
"Q86UW6","Solution NMR","2VKC","A","FD1","1657","1770"
"Q86UW6","X-ray diffraction","3BHB","C","FD1","129","138"
"Q86UW6","X-ray diffraction","3FAU","A, B, C, D","FD1","1691","1770"
"P08949","Solution NMR","1C98","A","FD1","47","56"
"P08949","Solution NMR","1C9A","A","FD1","47","56"
"Q15274","X-ray diffraction","2JBM","A, B, C, D, E, F, G, H, I, J, K, L","FD1","1","297"
"Q15274","X-ray diffraction","4KWV","A, B, C, D, E, F","FD1","1","297"
"Q15274","X-ray diffraction","4KWW","A, B, C, D, E, F","FD1","1","297"
"Q15274","X-ray diffraction","5AYX","A, B, C, D, E, F","FD1","1","297"
"Q15274","X-ray diffraction","5AYY","A, B, C, D, E, F, G, H, I","FD1","1","297"
"Q15274","X-ray diffraction","5AYZ","A, B, C, D, E, F, G, H, I, J, K, L","FD1","1","297"
"Q86YV6","X-ray diffraction","2X4F","A, B","FD1","40","388"
"Q92692","X-ray diffraction","3R0N","A","FD1","32","158"
"Q92692","X-ray diffraction","4DFH","A, B","FD1","32","158"
"Q92692","X-ray diffraction","4DFI","A","FD1","32","158"
"Q92692","X-ray diffraction","4HZA","A, B","FD1","32","158"
"Q92692","X-ray diffraction","5V52","C, D","FD1","32","158"
"P35658","X-ray diffraction","2OIT","A","FD1","1","434"
"P35658","X-ray diffraction","3FHC","A","FD1","1","405"
"P35658","X-ray diffraction","3FMO","A","FD1","1","450"
"P35658","X-ray diffraction","3FMP","A, C","FD1","1","450"
"P35658","X-ray diffraction","5DIS","D","FD1","1916","2027"
"Q9GZY6","X-ray diffraction","3MAZ","B","FD1","133","143"
"P20783","X-ray diffraction","1B8K","A","FD1","139","257"
"P20783","X-ray diffraction","1BND","B","FD1","139","257"
"P20783","X-ray diffraction","1NT3","A","FD1","139","257"
"P20783","X-ray diffraction","3BUK","A, B","FD1","139","257"
"Q9NY56","X-ray diffraction","4RUN","A, B","FD1","16","170"
"Q9H244","X-ray diffraction","4NTJ","A","FD1","2","223"
"Q9H244","X-ray diffraction","4PXZ","A","FD1","2","223"
"Q9H244","X-ray diffraction","4PY0","A","FD1","2","223"
"P0CE72","Solution NMR","1TTX","A","FD1","1","109"
"Q99497","X-ray diffraction","1J42","A","FD1","1","189"
"Q99497","X-ray diffraction","1P5F","A","FD1","1","189"
"Q99497","X-ray diffraction","1PDV","A","FD1","1","189"
"Q99497","X-ray diffraction","1PDW","A, B, C, D, E, F, G, H","FD1","1","189"
"Q99497","X-ray diffraction","1PE0","A, B","FD1","1","189"
"Q99497","X-ray diffraction","1Q2U","A","FD1","1","189"
"Q99497","X-ray diffraction","1SOA","A","FD1","1","189"
"Q99497","X-ray diffraction","1UCF","A, B","FD1","1","189"
"Q99497","X-ray diffraction","2OR3","A, B","FD1","1","189"
"Q99497","X-ray diffraction","2R1T","B","FD1","2","188"
"Q99497","X-ray diffraction","2R1U","A, B","FD1","2","188"
"Q99497","X-ray diffraction","2R1V","B","FD1","2","188"
"Q99497","X-ray diffraction","2RK3","A","FD1","1","189"
"Q99497","X-ray diffraction","2RK4","A","FD1","1","189"
"Q99497","X-ray diffraction","2RK6","A","FD1","1","189"
"Q99497","X-ray diffraction","3B36","A","FD1","1","189"
"Q99497","X-ray diffraction","3B38","A","FD1","1","189"
"Q99497","X-ray diffraction","3B3A","A","FD1","1","189"
"Q99497","X-ray diffraction","3BWE","A, B, C, D, E, F, G","FD1","1","189"
"Q99497","X-ray diffraction","3CY6","A","FD1","1","189"
"Q99497","X-ray diffraction","3CYF","A","FD1","1","189"
"Q99497","X-ray diffraction","3CZ9","A","FD1","1","189"
"Q99497","X-ray diffraction","3CZA","A","FD1","1","189"
"Q99497","X-ray diffraction","3EZG","A","FD1","1","189"
"Q99497","X-ray diffraction","3F71","A","FD1","1","189"
"Q99497","X-ray diffraction","3SF8","B","FD1","1","189"
"Q99497","X-ray diffraction","4BTE","A","FD1","1","189"
"Q99497","X-ray diffraction","4MNT","A","FD1","1","189"
"Q99497","X-ray diffraction","4MTC","A","FD1","1","189"
"Q99497","X-ray diffraction","4N0M","A","FD1","1","189"
"Q99497","X-ray diffraction","4N12","A","FD1","1","189"
"Q99497","X-ray diffraction","4OGF","A","FD1","2","188"
"Q99497","X-ray diffraction","4OQ4","A","FD1","1","189"
"Q99497","X-ray diffraction","4P2G","A","FD1","1","189"
"Q99497","X-ray diffraction","4P34","A","FD1","1","189"
"Q99497","X-ray diffraction","4P35","A","FD1","1","189"
"Q99497","X-ray diffraction","4P36","A","FD1","1","189"
"Q99497","X-ray diffraction","4RKW","A","FD1","1","189"
"Q99497","X-ray diffraction","4RKY","A","FD1","1","189"
"Q99497","X-ray diffraction","4S0Z","A","FD1","1","189"
"Q99497","X-ray diffraction","4ZGG","A","FD1","1","189"
"Q99497","X-ray diffraction","5IP5","A","FD1","1","189"
"Q99497","X-ray diffraction","5SY6","A","FD1","1","189"
"Q99497","X-ray diffraction","5SY9","A","FD1","1","189"
"Q99497","X-ray diffraction","5SYA","A","FD1","1","189"
"Q99497","X-ray diffraction","6AF5","A","FD1","1","189"
"Q99497","X-ray diffraction","6AF7","A","FD1","1","189"
"Q99497","X-ray diffraction","6AF9","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFA","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFB","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFC","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFD","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFE","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFF","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFG","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFH","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFI","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFJ","A","FD1","1","189"
"Q99497","X-ray diffraction","6AFL","A","FD1","1","189"
"Q99497","X-ray diffraction","6E5Z","A","FD1","1","189"
"Q99497","X-ray diffraction","6M8Z","A","FD1","1","189"
"O60658","X-ray diffraction","3ECM","A","FD1","482","819"
"O60658","X-ray diffraction","3ECN","A, B","FD1","482","819"
"Q53EL6","Solution NMR","2GGF","A","FD1","327","450"
"Q53EL6","Solution NMR","2KZT","B","FD1","157","318"
"Q53EL6","X-ray diffraction","2RG8","A, B","FD1","157","320"
"Q53EL6","X-ray diffraction","2ZU6","B, E","FD1","163","469"
"Q53EL6","X-ray diffraction","3EIJ","A, B","FD1","157","469"
"Q99697","Solution NMR","2L7F","P","FD1","85","144"
"Q99697","Solution NMR","2L7M","P","FD1","85","144"
"Q99697","Solution NMR","2LKX","A","FD1","85","144"
"P10720","X-ray diffraction","4HSV","A, B, C, D","FD1","35","104"
"Q92576","Solution NMR","2DME","A","FD1","923","1029"
"Q9UKL6","X-ray diffraction","1LN1","A","FD1","1","214"
"Q9UKL6","X-ray diffraction","1LN2","A, B","FD1","1","214"
"Q9UKL6","X-ray diffraction","1LN3","A, B","FD1","1","214"
"Q99640","X-ray diffraction","3P1A","A","FD1","75","362"
"Q99640","X-ray diffraction","5VCV","A","FD1","75","362"
"Q99640","X-ray diffraction","5VCW","A, B","FD1","75","362"
"Q99640","X-ray diffraction","5VCX","A","FD1","75","362"
"Q99640","X-ray diffraction","5VCY","A","FD1","75","362"
"Q99640","X-ray diffraction","5VCZ","A","FD1","75","362"
"Q99640","X-ray diffraction","5VD0","A","FD1","75","362"
"Q99640","X-ray diffraction","5VD1","A","FD1","75","362"
"Q99640","X-ray diffraction","5VD3","A","FD1","75","362"
"P15309","X-ray diffraction","1CVI","A, B, C, D","FD1","33","374"
"P15309","X-ray diffraction","1ND5","A, B, C, D","FD1","33","386"
"P15309","X-ray diffraction","1ND6","A, B, C, D","FD1","33","386"
"P15309","X-ray diffraction","2HPA","A, B, C, D","FD1","33","374"
"P15309","Solution NMR","2L3H","A","FD1","248","286"
"P15309","Solution NMR","2L77","A","FD1","248","286"
"P15309","Solution NMR","2L79","A","FD1","248","286"
"P15309","Solution NMR","2MG0","A","FD1","262","270"
"P15309","X-ray diffraction","3PPD","A","FD1","260","265"
"Q9NPJ4","X-ray diffraction","4B6H","C, D","FD1","1","121"
"Q9NPJ4","X-ray diffraction","5KQ1","C, F","FD1","91","121"
"Q9NPJ4","X-ray diffraction","5KQ4","C, F","FD1","91","121"
"P30048","X-ray diffraction","5JCG","A, B, C, D, E, F, G, H, I","FD1","62","256"
"P30048","X-ray diffraction","5UCX","A, B, C, D, E, F, G, H, I","FD1","62","256"
"P45877","X-ray diffraction","2ESL","A, B, C, D, E, F","FD1","24","212"
"P49643","X-ray diffraction","3L9Q","A, B","FD1","272","464"
"P49643","X-ray diffraction","3Q36","A, B","FD1","266","457"
"P49643","X-ray diffraction","4BPU","B, D","FD1","1","253"
"P49643","X-ray diffraction","4BPW","B, D","FD1","1","253"
"P49643","X-ray diffraction","4BPX","B, D","FD1","19","253"
"P49643","X-ray diffraction","4RR2","B, D","FD1","1","509"
"P49643","X-ray diffraction","5DQO","A, B, C, D","FD1","272","464"
"P49643","X-ray diffraction","5EXR","B, F","FD1","1","509"
"P49643","X-ray diffraction","5F0Q","A, B","FD1","266","456"
"P49643","X-ray diffraction","5F0S","A, B","FD1","266","456"
"P49643","X-ray diffraction","5I7M","A, B","FD1","272","457"
"P49643","X-ray diffraction","6DHW","A, B","FD1","266","457"
"O75832","X-ray diffraction","1QYM","A","FD1","2","226"
"O75832","Solution NMR","1TR4","A","FD1","1","226"
"O75832","X-ray diffraction","1UOH","A","FD1","1","226"
"O75832","X-ray diffraction","4NIK","A","FD1","1","226"
"O75832","Electron Microscopy","5VHF","U","FD1","4","226"
"O75832","Electron Microscopy","5VHH","G","FD1","4","226"
"O75832","Electron Microscopy","5VHI","G","FD1","1","226"
"O75832","Electron Microscopy","5VHJ","G","FD1","4","226"
"O75832","Electron Microscopy","5VHM","G","FD1","4","226"
"O75832","Electron Microscopy","5VHN","G","FD1","4","226"
"O75832","Electron Microscopy","5VHO","G","FD1","4","226"
"O75832","Electron Microscopy","5VHP","G","FD1","3","226"
"O75832","Electron Microscopy","5VHQ","G","FD1","4","226"
"O75832","Electron Microscopy","5VHR","G","FD1","4","226"
"O00487","Electron Microscopy","5GJQ","V","FD1","1","310"
"O00487","Electron Microscopy","5GJR","9, V","FD1","1","310"
"O00487","Electron Microscopy","5L4K","N","FD1","1","310"
"O00487","Electron Microscopy","5LN3","V","FD1","1","310"
"O00487","Electron Microscopy","5M32","q","FD1","1","310"
"O00487","Electron Microscopy","5T0C","Ac, Bc","FD1","1","310"
"O00487","Electron Microscopy","5T0G","c","FD1","2","310"
"O00487","Electron Microscopy","5T0H","c","FD1","2","310"
"O00487","Electron Microscopy","5T0I","c","FD1","2","310"
"O00487","Electron Microscopy","5T0J","c","FD1","2","310"
"O00487","Electron Microscopy","5VFP","c","FD1","24","310"
"O00487","Electron Microscopy","5VFQ","c","FD1","24","310"
"O00487","Electron Microscopy","5VFR","c","FD1","24","310"
"O00487","Electron Microscopy","5VFS","c","FD1","2","310"
"O00487","Electron Microscopy","5VFT","c","FD1","24","310"
"O00487","Electron Microscopy","5VFU","c","FD1","24","310"
"O00487","Electron Microscopy","5VGZ","c","FD1","24","310"
"O00487","Electron Microscopy","5VHF","c","FD1","24","310"
"O00487","Electron Microscopy","5VHH","c","FD1","24","310"
"O00487","Electron Microscopy","5VHI","c","FD1","24","310"
"O00487","Electron Microscopy","5VHS","c","FD1","24","310"
"O00487","Electron Microscopy","6MSB","c","FD1","2","310"
"O00487","Electron Microscopy","6MSD","c","FD1","2","310"
"O00487","Electron Microscopy","6MSE","c","FD1","2","310"
"O00487","Electron Microscopy","6MSG","c","FD1","2","310"
"O00487","Electron Microscopy","6MSH","c","FD1","2","310"
"O00487","Electron Microscopy","6MSJ","c","FD1","2","310"
"O00487","Electron Microscopy","6MSK","c","FD1","2","310"
"Q5JS54","X-ray diffraction","5WTQ","A, B, C, D","FD1","1","123"
"Q05209","X-ray diffraction","5HDE","A","FD1","1","301"
"Q05209","X-ray diffraction","5J8R","A, B, C, D","FD1","1","305"
"Q05209","Solution NMR","5O2P","A","FD1","328","344"
"P51151","X-ray diffraction","1WMS","A, B","FD1","1","177"
"Q8IZP6","Solution NMR","2CSY","A","FD1","246","313"
"Q96JH8","Solution NMR","1UM1","A","FD1","973","1069"
"Q96JH8","X-ray diffraction","3EC8","A","FD1","51","193"
"P20340","X-ray diffraction","1YZQ","A","FD1","10","177"
"P20340","X-ray diffraction","2GIL","A, B, C, D","FD1","13","174"
"P20340","X-ray diffraction","3BBP","A, B, C","FD1","1","206"
"P20340","X-ray diffraction","3CWZ","A","FD1","8","195"
"P20340","X-ray diffraction","4DKX","A, B","FD1","1","208"
"P20340","X-ray diffraction","5LEF","A, B","FD1","8","195"
"Q9NS23","Solution NMR","2KZU","B","FD1","135","146"
"Q8IYK8","X-ray diffraction","3CBQ","A","FD1","110","286"
"P05388","Electron Microscopy","4V6W","CI","FD1","5","227"
"P05388","Electron Microscopy","4V6X","Cq","FD1","1","317"
"P05388","Electron Microscopy","5AJ0","AK","FD1","1","317"
"P05388","Electron Microscopy","6OLG","AK","FD1","1","109"
"Q96EP0","Solution NMR","2CT7","A","FD1","779","851"
"Q96EP0","X-ray diffraction","4DBG","B","FD1","480","636"
"Q96EP0","X-ray diffraction","4JUY","A, B","FD1","1","180"
"Q96EP0","X-ray diffraction","4LJO","B","FD1","853","1072"
"Q96EP0","X-ray diffraction","4LJP","B","FD1","853","1072"
"Q96EP0","X-ray diffraction","4LJQ","A, B, C, D","FD1","853","1072"
"Q96EP0","X-ray diffraction","4OWF","G","FD1","350","379"
"Q96EP0","X-ray diffraction","4OYJ","A, B, C, D, E, F, G, H, I, J, K, L, M","FD1","1","184"
"Q96EP0","X-ray diffraction","4OYK","A, B","FD1","3","179"
"Q96EP0","X-ray diffraction","4P09","A","FD1","1","179"
"Q96EP0","X-ray diffraction","4P0A","A, C","FD1","1","179"
"Q96EP0","X-ray diffraction","4P0B","A, C","FD1","1","179"
"Q96EP0","X-ray diffraction","5EDV","E, F, G, H","FD1","696","1072"
"Q96EP0","X-ray diffraction","5LJN","A, B","FD1","5","176"
"Q96EP0","X-ray diffraction","5X0W","A, C, E, G","FD1","480","639"
"Q96EP0","X-ray diffraction","6GZY","A, B","FD1","853","1072"
"Q96EP0","X-ray diffraction","6SC5","A","FD1","697","1072"
"Q96EP0","X-ray diffraction","6SC6","A","FD1","697","1072"
"Q96EP0","X-ray diffraction","6SC7","A","FD1","697","1072"
"Q96EP0","X-ray diffraction","6SC8","A","FD1","697","1072"
"Q96EP0","X-ray diffraction","6SC9","A","FD1","697","1072"
"Q9BZE1","Electron Microscopy","3J7Y","5","FD1","1","423"
"Q9BZE1","Electron Microscopy","3J9M","5","FD1","1","423"
"Q9BZE1","Electron Microscopy","5OOL","5","FD1","1","423"
"Q9BZE1","Electron Microscopy","5OOM","5","FD1","1","423"
"Q9BZE1","Electron Microscopy","6NU2","5","FD1","31","422"
"Q9BZE1","Electron Microscopy","6NU3","5","FD1","30","423"
"Q9BYD1","Electron Microscopy","3J7Y","K","FD1","1","178"
"Q9BYD1","Electron Microscopy","3J9M","K","FD1","1","178"
"Q9BYD1","Electron Microscopy","5OOL","K","FD1","1","178"
"Q9BYD1","Electron Microscopy","5OOM","K","FD1","1","178"
"Q9BYD1","Electron Microscopy","6NU2","K","FD1","2","178"
"Q9BYD1","Electron Microscopy","6NU3","K","FD1","1","178"
"Q9NX20","Electron Microscopy","3J7Y","N","FD1","1","251"
"Q9NX20","Electron Microscopy","3J9M","N","FD1","1","251"
"Q9NX20","Electron Microscopy","5OOL","N","FD1","1","251"
